0,-0.20941907167434692,0.6836891770362854,0.0974918007850647,0.31808436289429665,-0.692801047116518,0.5803679339587688,-0.2863951288163662
1,-0.2082122564315796,0.6821396946907043,0.0955573171377182,0.31930643133819103,-0.6921796817332506,0.5801559668034315,-0.2869666237384081
2,-0.20659443736076355,0.6830535531044006,0.09542808681726456,0.32180187478661537,-0.6905443929135799,0.5801332332193851,-0.28816231712698936
3,-0.2042253613471985,0.6849809885025024,0.09518449008464813,0.32727158442139626,-0.6883639208972454,0.5784000046551228,-0.2906920872628689
4,-0.20338493585586548,0.6883087754249573,0.09464383870363235,0.3313244078308344,-0.6867713835090399,0.5783370230346918,-0.28999232314527035
5,-0.2031574845314026,0.6898840665817261,0.09489299356937408,0.33371437154710293,-0.6844019237905741,0.576600706204772,-0.296243691816926
6,-0.20350101590156555,0.6858420372009277,0.09463876485824585,0.3391032684594393,-0.6821534764021635,0.5734276045113802,-0.30142403952777386
7,-0.20597651600837708,0.675585150718689,0.09546071290969849,0.34371111541986465,-0.6793854311108589,0.5714614018797874,-0.3061535879969597
8,-0.210228830575943,0.6607537865638733,0.09730274975299835,0.3439395911991596,-0.6791482679545879,0.5677301473915577,-0.31328217312693596
9,-0.21920675039291382,0.6372464895248413,0.09941494464874268,0.3504424337297678,-0.6739072035998106,0.5643005538731813,-0.32342556677758694
10,-0.23044097423553467,0.6174554228782654,0.10033029317855835,0.35596125945448875,-0.6715450920164585,0.560068991035223,-0.32960817590355873
11,-0.24955534934997559,0.593920111656189,0.09987214207649231,0.36028605327010155,-0.6689819805324078,0.5550792999565601,-0.33844367042183876
12,-0.2623017132282257,0.5736733675003052,0.10151885449886322,0.36067190766334534,-0.6702441647648811,0.5485609695315361,-0.3460771143436432
13,-0.2571312189102173,0.5702994465827942,0.10258205980062485,0.3701133541762829,-0.6687870733439922,0.5395119376480579,-0.3530818708240986
14,-0.2580539882183075,0.5715622901916504,0.10419091582298279,0.3746056240051985,-0.6677960772067308,0.5360733848065138,-0.35544958896934986
15,-0.27291709184646606,0.5518963932991028,0.10587508976459503,0.3792079333215952,-0.6659013610333204,0.5301646012812853,-0.36290798150002956
16,-0.2947322130203247,0.5114983320236206,0.1054534763097763,0.3835337068885565,-0.6606413368135691,0.5265177842229605,-0.37314064241945744
17,-0.320742130279541,0.4589717388153076,0.10762354731559753,0.3953190054744482,-0.651430556550622,0.5246560629457235,-0.37960138358175755
18,-0.3444359600543976,0.4088400900363922,0.10593857616186142,0.4097934104502201,-0.6400248296558857,0.5217634551227093,-0.3875570558011532
19,-0.3637169599533081,0.3768340051174164,0.1077258437871933,0.42124808952212334,-0.6256275437772274,0.5201961733400822,-0.4006696827709675
20,-0.3743007183074951,0.3680114448070526,0.10799480974674225,0.4276701807975769,-0.6186551824212074,0.5194403752684593,-0.40564239025115967
21,-0.375505268573761,0.3692644238471985,0.10870469361543655,0.4271041788160801,-0.6221205182373524,0.5123648457229137,-0.40991514548659325
22,-0.37640663981437683,0.36946922540664673,0.10564647614955902,0.42818248085677624,-0.6248099151998758,0.5087488349527121,-0.40920293517410755
23,-0.37782442569732666,0.35097649693489075,0.1063203364610672,0.4280886575579643,-0.6266692280769348,0.5044569671154022,-0.4117632880806923
24,-0.37972503900527954,0.3087734580039978,0.10504806041717529,0.43199909292161465,-0.6212298441678286,0.5002387594431639,-0.42096501030027866
25,-0.38463738560676575,0.24636030197143555,0.10224133729934692,0.44393235817551613,-0.6141168959438801,0.49654701724648476,-0.42335036769509315
26,-0.3940207064151764,0.18965663015842438,0.10330960899591446,0.45607879012823105,-0.6011991202831268,0.49810365587472916,-0.4271351993083954
27,-0.40160781145095825,0.15014000236988068,0.10612727701663971,0.468399990350008,-0.5884563140571117,0.4959324188530445,-0.4340180270373821
28,-0.4024350345134735,0.1404949128627777,0.1043669655919075,0.4742956580594182,-0.5875064386054873,0.48941580671817064,-0.4362936122342944
29,-0.405400812625885,0.13994723558425903,0.10623481124639511,0.47066971473395824,-0.5918143559247255,0.48340350203216076,-0.4410747457295656
